sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
9	OTU_97.27090.0	GCA_001580495.1	1.0	s__Staphylococcus aureus	exact_accession
9	OTU_97.18017.0	GCA_000470845.1	0.98159001599	s__Staphylococcus aureus	exact_accession
9	OTU_97.18017.1	GCA_001685665.2	0.0184099840097	s__Staphylococcus pseudintermedius	exact_accession
9	OTU_97.34027.0	GCA_001558815.1	1.0		unmapped
9	OTU_97.3214.0	GCA_001078055.1	3.0	s__Nibribacter radiotolerans	exact_accession
9	OTU_97.45281.1	GCA_000404145.1	156.197274729	s__Corynebacterium glutamicum	exact_accession
9	OTU_97.45281.0	GCA_000255155.1	0.802725270797	s__Corynebacterium diphtheriae	exact_accession
9	OTU_97.7823.0	GCA_000237145.1	1.0	s__Actinoplanes sp900119315	exact_accession
9	OTU_97.27711.0	GCA_000963865.1	2.0	s__Flagellimonas_A lutaonensis	exact_accession
9	OTU_97.31374.1	GCA_000499805.2	0.684921757203	s__Corynebacterium ulcerans	exact_accession
9	OTU_97.31374.0	GCA_000242775.1	0.315078242797	s__Corynebacterium diphtheriae	exact_accession
9	OTU_97.36185.0	GCA_001902275.1	48.0	s__Corynebacterium diphtheriae	exact_accession
9	OTU_97.24252.0	GCA_001543245.1	1.0	s__Aerococcus urinaehominis	exact_accession
9	OTU_97.5290.0	GCA_000754405.1	1.0	s__Flavobacterium psychrophilum	exact_accession
9	OTU_97.3011.0	GCA_000967345.1	2.0	s__Staphylococcus aureus	exact_accession
9	OTU_97.34702.0	GCA_001867025.1	3.0	s__Corynebacterium pseudotuberculosis	exact_accession
9	OTU_97.35712.0	GCA_001975005.1	17.0	s__Staphylococcus aureus	exact_accession
9	OTU_97.9697.0	GCA_001017615.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
9	OTU_97.23511.0	GCA_000183155.1	1.0	s__Riemerella anatipestifera	exact_accession
9	OTU_97.42948.0	GCA_000011785.1	0.505690288211		unmapped
9	OTU_97.42948.1	GCA_000210875.1	0.494309711789	s__Haemophilus influenzae	exact_accession
9	OTU_97.36233.0	GCA_000010445.1	1.0	s__Staphylococcus aureus	exact_accession
9	OTU_97.3176.1	GCA_001697385.1	0.251443231092	s__Neisseria meningitidis	exact_accession
9	OTU_97.3176.0	GCA_001698105.1	0.748556768908	s__Neisseria meningitidis	exact_accession
9	OTU_97.44239.1	GCA_000233735.1	0.940399291437	s__Corynebacterium pseudotuberculosis	exact_accession
9	OTU_97.44239.0	GCA_001867065.1	0.0596007085635	s__Corynebacterium pseudotuberculosis	exact_accession
9	OTU_97.21310.0	GCA_001448985.1	1.0	s__Streptococcus agalactiae	exact_accession
9	OTU_97.7941.1	GCA_000287335.1	0.872000631373	s__GCF-000287335 sp000287335	exact_accession
9	OTU_97.7941.0	GCA_001683435.1	0.127999368627	s__Escherichia coli	exact_accession
9	OTU_97.29988.0	GCA_000262675.1	1.0	s__Streptococcus thermophilus	exact_accession
9	OTU_97.1263.0	GCA_001941345.1	1.0	s__Corynebacterium stationis	exact_accession
9	OTU_97.42930.0	GCA_001647695.1	1.0	s__Haemophilus_B ducreyi	exact_accession
9	OTU_97.34382.0	GCA_000332735.1	10.0	s__Staphylococcus warneri	exact_accession
9	OTU_97.42301.1	GCA_000186405.1	0.686533207257	s__Streptococcus suis	exact_accession
9	OTU_97.42301.0	GCA_001039695.2	0.313466792743	s__Streptococcus pyogenes	exact_accession
9	OTU_97.45365.0	GCA_000019025.1	0.795400407919	s__Streptococcus pneumoniae	exact_accession
9	OTU_97.42098.0	GCA_001594205.1	1.0	s__Staphylococcus aureus	exact_accession
9	OTU_97.37290.0	GCA_001683315.1	1.0	s__Staphylococcus equorum	exact_accession
9	OTU_97.353.0	GCA_000807375.1	1.00942085154	s__Lactococcus lactis	exact_accession
9	OTU_97.353.1	GCA_000236475.1	0.990579148464	s__Lactococcus cremoris	exact_accession
9	OTU_97.347.0	GCA_000017265.1	1.0	s__Phenylobacterium zucineum	exact_accession
9	OTU_97.6598.0	GCA_000255235.1	0.013948464734	s__Corynebacterium diphtheriae	exact_accession
9	OTU_97.6598.1	GCA_001481675.1	0.986051535266	s__Corynebacterium pseudotuberculosis	exact_accession
9	OTU_97.343.0	GCA_001753225.1	1.0	s__Comamonas tsuruhatensis	exact_accession
9	OTU_97.479.0	GCA_001761465.1	1.0	s__Flavobacterium gilvum	exact_accession
