sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
1	OTU_97.4563.0	GCA_000214375.1	1.0	s__Termitinema primitia	exact_accession
1	OTU_97.20774.0	GCA_000959605.1	1.0	s__Burkholderia thailandensis	exact_accession
1	OTU_97.7220.0	GCA_000800295.1	5.0	s__Parvimonas micra	exact_accession
1	OTU_97.29637.0	GCA_001611425.1	0.16165080096	s__Staphylococcus aureus	exact_accession
1	OTU_97.29637.1	GCA_001188855.1	1.83834919904	s__Staphylococcus coagulans	exact_accession
1	OTU_97.41511.0	GCA_900119705.1	1.0	s__Murdochiella vaginalis	exact_accession
1	OTU_97.42478.0	GCA_000815165.1	2.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.45310.0	GCA_001663095.1	1.0	s__Pasteurella multocida	exact_accession
1	OTU_97.37310.0	GCA_000220625.1	1.0	s__Capnocytophaga canimorsus	exact_accession
1	OTU_97.37739.0	GCA_900004855.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.58.0	GCA_000344785.1	1.0	s__Corynebacterium callunae	exact_accession
1	OTU_97.42457.0	GCA_001477615.1	3.0	s__Streptococcus lutetiensis	exact_accession
1	OTU_97.40935.0	GCA_000241025.2	1.0	s__Aggregatibacter actinomycetemcomitans	exact_accession
1	OTU_97.29.0	GCA_000196015.1	1.0	s__Cupriavidus metallidurans	exact_accession
1	OTU_97.11734.0	GCA_000242335.3	1.0	s__Prevotella seregens	exact_accession
1	OTU_97.34908.0	GCA_900129335.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.35920.0	GCA_000011525.1	23.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.34014.1	GCA_001717685.1	0.871741995644	s__Staphylococcus aureus	unique_assembly_core
1	OTU_97.34014.0	GCA_900092595.1	0.128258004356	s__Staphylococcus aureus	exact_accession
1	OTU_97.45246.0	GCA_000831165.1	4.0	s__Streptococcus hominis	exact_accession
1	OTU_97.42477.0	GCA_001697365.1	1.0	s__Neisseria meningitidis	exact_accession
1	OTU_97.38699.0	GCA_001640905.1	3.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.5736.0	GCA_001188835.1	1.0	s__Aggregatibacter aphrophilus	exact_accession
1	OTU_97.12795.0	GCA_000176855.2	1.0	s__Paracidovorax avenae	exact_accession
1	OTU_97.32128.1	GCA_000590495.2	0.375098206212	s__Pandoraea pnomenusa	exact_accession
1	OTU_97.32128.0	GCA_001718495.1	0.624901793788	s__Burkholderia vietnamiensis	exact_accession
1	OTU_97.11223.0	GCA_001554015.1	1.0	s__Centipeda felix	exact_accession
1	OTU_97.20680.0	GCA_001465675.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.18044.0	GCA_000014205.1	1.0	s__Streptococcus sanguinis_H	exact_accession
1	OTU_97.35712.0	GCA_001975005.1	8.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.36233.0	GCA_000010445.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.35124.0	GCA_001027045.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.40372.0	GCA_001455105.1	1.0	s__Fusobacterium hwasookii	exact_accession
1	OTU_97.32238.0	GCA_001974965.1	1.0	s__Neisseria meningitidis	exact_accession
1	OTU_97.14936.0	GCA_000011865.1	1.0	s__Campylobacter_D jejuni	exact_accession
1	OTU_97.35057.0	GCA_001611385.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.42301.1	GCA_000186405.1	0.686533207257	s__Streptococcus suis	exact_accession
1	OTU_97.42301.0	GCA_001039695.2	0.313466792743	s__Streptococcus pyogenes	exact_accession
1	OTU_97.42098.0	GCA_001594205.1	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.9650.0	GCA_000317125.1	2.0	s__Chroococcidiopsis thermalis	exact_accession
1	OTU_97.343.0	GCA_001753225.1	1.0	s__Comamonas tsuruhatensis	exact_accession
1	OTU_97.13934.0	GCA_000025145.2	1.0	s__Staphylococcus aureus	exact_accession
1	OTU_97.40126.0	GCA_000024405.1	2.0	s__Sebaldella termitidis	exact_accession
