sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
23	OTU_97.34188.0	GCA_001482345.1	1.0	s__Klebsiella pneumoniae	exact_accession
23	OTU_97.34670.1	GCA_000009865.1	0.78956606241	s__Staphylococcus haemolyticus	exact_accession
23	OTU_97.34670.0	GCA_000383005.1	0.21043393759	s__Staphylococcus aureus	exact_accession
23	OTU_97.44594.0	GCA_000993765.1	3.0	s__Streptococcus pyogenes	exact_accession
23	OTU_97.36530.0	GCA_001515685.1	5.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.35920.0	GCA_000011525.1	38.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.3350.0	GCA_000952975.1	2.0	s__Peptoniphilus_E sp000952975	exact_accession
23	OTU_97.1993.0	GCA_001186335.1	1.0	s__Aquipseudomonas tritici	exact_accession
23	OTU_97.34014.1	GCA_001717685.1	0.871741995644	s__Staphylococcus aureus	unique_assembly_core
23	OTU_97.34014.0	GCA_900092595.1	0.128258004356	s__Staphylococcus aureus	exact_accession
23	OTU_97.45246.0	GCA_000831165.1	5.0	s__Streptococcus hominis	exact_accession
23	OTU_97.38699.0	GCA_001640905.1	2.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.29883.0	GCA_000981485.1	22.0	s__G047199095 sp047199095	exact_accession
23	OTU_97.20680.0	GCA_001465675.1	2.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.35712.0	GCA_001975005.1	17.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.36233.0	GCA_000010445.1	2.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.3377.0	GCA_001457675.1	10.0	s__Salmonella enterica	exact_accession
23	OTU_97.7941.1	GCA_000287335.1	10.4640075765	s__GCF-000287335 sp000287335	exact_accession
23	OTU_97.7941.0	GCA_001683435.1	1.53599242352	s__Escherichia coli	exact_accession
23	OTU_97.18721.0	GCA_001558295.1	0.355033759145		unmapped
23	OTU_97.18721.1	GCA_001596075.2	1.64496624086	s__Klebsiella quasipneumoniae	exact_accession
23	OTU_97.27089.0	GCA_000940845.1	1.0	s__Propionibacterium freudenreichii	exact_accession
23	OTU_97.34382.0	GCA_000332735.1	6.0	s__Staphylococcus warneri	exact_accession
23	OTU_97.158.0	GCA_001698185.1	1.0	s__Bordetella pseudohinzii	exact_accession
23	OTU_97.35057.0	GCA_001611385.1	3.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.45365.0	GCA_000019025.1	0.159080081584	s__Streptococcus pneumoniae	exact_accession
23	OTU_97.37290.0	GCA_001683315.1	1.0	s__Staphylococcus equorum	exact_accession
23	OTU_97.27720.0	GCA_001571545.2	216.0	s__Klebsiella aerogenes	exact_accession
23	OTU_97.4213.0	GCA_001975305.1	0.0352483786861	s__Salmonella enterica	exact_accession
23	OTU_97.4213.1	GCA_001975425.1	0.964751621314	s__Salmonella enterica	exact_accession
23	OTU_97.42528.0	GCA_000016805.1	1.0	s__Staphylococcus aureus	exact_accession
23	OTU_97.37770.0	GCA_000013485.1	1.0	s__Streptococcus pyogenes	exact_accession
