sample	gtdb_species	truth_raw_abundance	truth_abundance
11	s__Corynebacterium aurimucosum_F	7.38119023135	0.026440285064651837
11	s__Corynebacterium diphtheriae	7.961676764565	0.02851965559072334
11	s__Corynebacterium falsenii	1.0	0.0035821167367225517
11	s__Corynebacterium glutamicum	34.0	0.12179196904856675
11	s__Corynebacterium pseudotuberculosis	32.8412880309297	0.11764132751111928
11	s__Corynebacterium simulans	4.0	0.014328466946890207
11	s__Corynebacterium stationis	2.0	0.007164233473445103
11	s__Corynebacterium ulcerans	1.0465042634844	0.003748700437278976
11	s__Corynebacterium uterequi	2.0	0.007164233473445103
11	s__Corynebacterium variabile	19.7710432771	0.07082218502536579
11	s__Faucicola osloensis	3.0	0.010746350210167654
11	s__Janibacter indicus	1.0	0.0035821167367225517
11	s__Methylobacterium radiotolerans	0.23098239772	0.0008274059127611169
11	s__Methylobacterium thiocyanatum	0.76901760228	0.0027547108239614347
11	s__Moraxella bovoculi	18.0	0.06447810126100592
11	s__Moraxella catarrhalis	6.0	0.021492700420335308
11	s__Moraxella ovis	58.162845519	0.20834610238901816
11	s__Nakamurella multipartita	1.0	0.0035821167367225517
11	s__Pseudomonas aeruginosa	1.0	0.0035821167367225517
11	s__Rhizorhabdus wittichii	0.0147466259093	5.282413547988994e-05
11	s__Sphingomonas panacis	0.985253374091	0.003529292601243736
11	s__Staphylococcus aureus	60.0188317689138	0.2149944617979613
11	s__Staphylococcus epidermidis	1.0	0.0035821167367225517
11	s__Staphylococcus equorum	2.0	0.007164233473445103
11	s__Staphylococcus lugdunensis	2.98116823109	0.010678892615573051
11	s__Staphylococcus warneri	4.0	0.014328466946890207
22	s__Aerococcus urinae_A	1.0	0.006896551724137911
22	s__Amylolactobacillus amylophilus	8.0	0.05517241379310329
22	s__Bacteroides cellulosilyticus	1.0	0.006896551724137911
22	s__Fructilactobacillus sanfranciscensis	0.00799627634251	5.514673339662052e-05
22	s__Lacticaseibacillus paracasei	1.0	0.006896551724137911
22	s__Lactiplantibacillus plantarum	9.057165024578499	0.06246320706605843
22	s__Lactobacillus delbrueckii	21.0	0.14482758620689612
22	s__Lactobacillus helveticus	0.00361136283761	2.4905950604206824e-05
22	s__Lactococcus lactis	7.0	0.04827586206896538
22	s__Lentilactobacillus buchneri	11.0	0.07586206896551702
22	s__Ligilactobacillus ruminis	1.0	0.006896551724137911
22	s__Ligilactobacillus salivarius	63.0	0.43448275862068836
22	s__Limosilactobacillus mucosae	1.0	0.006896551724137911
22	s__Limosilactobacillus reuteri_L	4.0	0.027586206896551644
22	s__Mycobacterium avium	11.0	0.07586206896551702
22	s__Pseudomonas aeruginosa	1.0	0.006896551724137911
22	s__Secundilactobacillus paracollinoides	0.931227336242	0.006422257491324119
22	s__Streptococcus agalactiae	0.0463721228958	0.00031980774410896457
22	s__Streptococcus gallolyticus	0.953627877104	0.006576743980027566
22	s__Streptococcus hominis	2.0	0.013793103448275822
22	s__Streptococcus thermophilus	1.0	0.006896551724137911
28	s__Acinetobacter albensis	1.0	0.040059094715537105
28	s__Micrococcus luteus	1.0	0.040059094715537105
28	s__Nocardioides simplex	1.0	0.040059094715537105
28	s__Phocaeicola dorei	1.0	0.040059094715537105
28	s__Propionibacterium freudenreichii	1.0	0.040059094715537105
28	s__Staphylococcus aureus	12.0808254004831	0.483946928959819
28	s__Staphylococcus coagulans	1.91917459952	0.07688039705782468
28	s__Staphylococcus epidermidis	1.0	0.040059094715537105
28	s__Staphylococcus warneri	1.0	0.040059094715537105
28	s__Streptococcus dysgalactiae	2.0	0.08011818943107421
28	s__Streptococcus pneumoniae	0.9999999999999	0.0400590947155331
28	s__Streptococcus suis	0.963120287689	0.038581726826989
