sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
25	OTU_97.848.0	GCA_001611135.1	1.0	s__Pediococcus damnosus	exact_accession
25	OTU_97.20227.0	GCA_001908415.1	1.0	s__Lactobacillus delbrueckii	exact_accession
25	OTU_97.22310.0	GCA_001443645.1	5.0	s__Lactiplantibacillus paraplantarum	exact_accession
25	OTU_97.39528.0	GCA_001704335.1	7.0	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.40489.0	GCA_001314945.1	4.0	s__Apilactobacillus kunkeei_F	exact_accession
25	OTU_97.22072.0	GCA_000298115.2	1.0	s__Lentilactobacillus buchneri	exact_accession
25	OTU_97.19291.0	GCA_001721925.1	2.0	s__Lacticaseibacillus rhamnosus	exact_accession
25	OTU_97.36438.0	GCA_001941785.1	2.0	s__Limosilactobacillus fermentum	exact_accession
25	OTU_97.36842.0	GCA_000318035.1	10.0	s__Lacticaseibacillus paracasei	exact_accession
25	OTU_97.38235.0	GCA_001296095.1	2.0	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.43292.1	GCA_001660025.1	0.487878034389	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.18318.0	GCA_000008065.1	1.0	s__Lactobacillus sp910589675	exact_accession
25	OTU_97.38340.1	GCA_000525715.1	1.14331534804	s__Lactobacillus helveticus	exact_accession
25	OTU_97.38340.0	GCA_001191565.1	0.856684651957	s__Lacticaseibacillus paracasei	exact_accession
25	OTU_97.36793.1	GCA_000829395.1	0.0683290183563	s__Paucilactobacillus hokkaidonensis	exact_accession
25	OTU_97.39229.0	GCA_001951175.1	1.0	s__Companilactobacillus crustorum	exact_accession
25	OTU_97.36793.0	GCA_000309565.2	0.931670981644	s__Lacticaseibacillus paracasei	exact_accession
25	OTU_97.20541.0	GCA_000072485.1	1.0	s__Stenotrophomonas maltophilia	exact_accession
25	OTU_97.37162.0	GCA_001302645.1	2.0	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.36762.0	GCA_001714745.1	2.0	s__Lactobacillus sp945980025	exact_accession
25	OTU_97.17553.0	GCA_000189515.1	0.866673586564	s__Lactobacillus helveticus	exact_accession
25	OTU_97.17553.1	GCA_001936235.1	0.133326413436	s__Lactobacillus jensenii	exact_accession
25	OTU_97.20958.0	GCA_000014525.1	1.0	s__Lacticaseibacillus paracasei	exact_accession
25	OTU_97.162.0	GCA_001721785.1	69.0	s__Pseudomonas aeruginosa	exact_accession
25	OTU_97.43733.0	GCA_000412205.1	8.0	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.8022.1	GCA_001908455.1	0.0297316900244	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.38349.0	GCA_000397165.1	9.37306996939	s__Limosilactobacillus fermentum	exact_accession
25	OTU_97.38349.1	GCA_001702095.1	1.62693003061	s__Lactobacillus helveticus	exact_accession
25	OTU_97.44002.0	GCA_000466785.3	73.0	s__Limosilactobacillus fermentum	exact_accession
25	OTU_97.3428.1	GCA_000210515.1	0.872288083043	s__Limosilactobacillus fermentum	exact_accession
25	OTU_97.3428.0	GCA_001888925.1	0.127711916957	s__Lactobacillus delbrueckii	exact_accession
25	OTU_97.33599.0	GCA_000203855.3	3.0	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.40481.0	GCA_001618905.1	1.0	s__Limosilactobacillus reuteri_L	exact_accession
25	OTU_97.36767.0	GCA_000194115.1	21.0	s__Lactobacillus amylovorus	exact_accession
25	OTU_97.40729.0	GCA_001888985.1	12.0	s__Lactobacillus delbrueckii	exact_accession
25	OTU_97.33269.0	GCA_001611155.1	3.0	s__Pediococcus damnosus	exact_accession
25	OTU_97.23129.0	GCA_000226035.3	0.850923115053	s__Aquipseudomonas alloputida	exact_accession
25	OTU_97.272.0	GCA_000143225.1	11.0	s__Herbaspirillum seropedicae	exact_accession
25	OTU_97.35464.0	GCA_001663655.1	2.0	s__Loigolactobacillus backii	exact_accession
25	OTU_97.43290.1	GCA_001767275.1	0.753082167941	s__Pediococcus acidilactici	exact_accession
25	OTU_97.43290.0	GCA_001278015.1	9.24691783206	s__Lactiplantibacillus plantarum	exact_accession
25	OTU_97.3066.0	GCA_000698865.1	5.0	s__Aquipseudomonas chlororaphis_I	exact_accession
25	OTU_97.8022.0	GCA_000418495.1	4.97026830998	s__Lacticaseibacillus rhamnosus	exact_accession
25	OTU_97.45246.0	GCA_000831165.1	1.0	s__Streptococcus hominis	exact_accession
25	OTU_97.2568.0	GCA_000512205.2	1.0	s__Sphingomonas_D sanxanigenens	exact_accession
25	OTU_97.8055.0	GCA_001274655.1	2.0	s__Stenotrophomonas geniculata	exact_accession
25	OTU_97.29802.0	GCA_000191545.1	1.0	s__Lactobacillus amylovorus	exact_accession
25	OTU_97.766.0	GCA_001618505.2	2.2215667931	s__Elizabethkingia anophelis	exact_accession
25	OTU_97.766.1	GCA_001596175.2	3.7784332069	s__Elizabethkingia anophelis	exact_accession
25	OTU_97.43871.0	GCA_000961015.1	25.0	s__Lactobacillus helveticus	exact_accession
25	OTU_97.6141.0	GCA_001663755.1	1.0	s__Loigolactobacillus backii	exact_accession
25	OTU_97.22877.0	GCA_001077475.1	1.0	s__Pseudomonas aeruginosa	exact_accession
25	OTU_97.578.0	GCA_001936215.1	2.0	s__Mycobacterium avium	exact_accession
25	OTU_97.40205.0	GCA_001704155.1	2.0	s__Stenotrophomonas rhizophila_A	exact_accession
25	OTU_97.43292.0	GCA_001971585.1	3.51212196561	s__Companilactobacillus allii	exact_accession
25	OTU_97.31173.0	GCA_001308285.1	0.0012184142915	s__Lactobacillus helveticus	exact_accession
25	OTU_97.31173.1	GCA_001698165.1	0.998781585708	s__Latilactobacillus curvatus	exact_accession
