sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	pred_rows_called	adaptive_call_filter_switch	adaptive_call_filter_applied	profile	adaptive_call_filter_removed_n	adaptive_call_filter_input_call_n	adaptive_call_filter_output_call_n	observed_called_n	adaptive_call_filter_max_xny_median	adaptive_call_filter_max_xny_median_threshold	adaptive_call_filter_min_xny_threshold	expected_offline_method	panel	pred_rows_unmapped	pred_rows_ref_mapped	pred_rows_taxid_mapped	pred_rows_name_mapped	raw_ref_rows	raw_ref_taxids	raw_ref_taxids_gtdb_mapped	truth_species	pred_species	added_species	rule
0	genus_xny_a0.05			33	2	1	0.9428571428571428	0.9705882352941176	0.9565217391304348	14.922282295705797		0.9818160340286209					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_gastrooral_gtdb_source_abundance.sample0.genus_xny_a0.05.tsv									hmp_gastrooral_gtdb_source_abundance								34.0	35.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.05			45	7	2	0.8653846153846154	0.9574468085106383	0.9090909090909091	77.71320289826609		0.8115803150614038					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.05/hmp_gastrooral_gtdb_source_abundance.sample6.genus_xny_a0.05.tsv									hmp_gastrooral_gtdb_source_abundance								47.0	52.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.10	198.0	162.0	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	16.847649079409315	15.076260013358855	0.9914559747453072	0.9918229370855619	162.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami2_toy_mouse_gut.sample5.genus_xny_a0.10.tsv	0.0	162.0	162.0	162.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
6	genus_xny_a0.10	201.0	158.0	154	4	47	0.9746835443037974	0.7661691542288557	0.8579387186629526	22.097308184402166	19.260128515369885	0.973560389298369	0.9743218965581739	158.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami2_toy_mouse_gut.sample6.genus_xny_a0.10.tsv	0.0	157.0	157.0	158.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
7	genus_xny_a0.10	68.0	64.0	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.901470970034945	5.8120648292365145	0.9983635852123317	0.9983640313811458	64.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami2_toy_mouse_gut.sample7.genus_xny_a0.10.tsv	0.0	64.0	64.0	64.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
0	genus_xny_a0.10	93.0	96.0	80	16	13	0.8333333333333334	0.8602150537634409	0.8465608465608465	62.1241343059437	51.36907709557283	0.9171097660408916	0.9280433052085871	96.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami3_toy_human_gut_gtdb_source_readmap.sample0.genus_xny_a0.10.tsv	0.0	94.0	94.0	96.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	96.0	0.0	0.0	91045.0	18736.0	18736.0				
1	genus_xny_a0.10	104.0	101.0	88	13	16	0.8712871287128713	0.8461538461538461	0.8585365853658536	67.12226844304347	57.53671882853736	0.7220430522020628	0.738893380430419	101.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami3_toy_human_gut_gtdb_source_readmap.sample1.genus_xny_a0.10.tsv	0.0	99.0	99.0	101.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	101.0	0.0	0.0	99413.0	20580.0	20580.0				
2	genus_xny_a0.10	99.0	116.0	83	33	16	0.7155172413793104	0.8383838383838383	0.772093023255814	43.25675751699282	32.87111986693634	0.9548428402036205	0.9651759483457694	116.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/cami3_toy_human_gut_gtdb_source_readmap.sample2.genus_xny_a0.10.tsv	0.0	115.0	115.0	116.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	116.0	0.0	0.0	86694.0	18601.0	18601.0				
0	genus_xny_a0.10			29	7	4	0.8055555555555556	0.8787878787878788	0.8405797101449276	18.082068072313564		0.9909005947460744					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample0.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
1	genus_xny_a0.10			51	48	0	0.5151515151515151	1.0	0.6799999999999999	17.794700696207297		0.9974952821316512					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample1.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								51.0	99.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
3	genus_xny_a0.10			45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.465868109488143		0.9970434606423154					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample3.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								47.0	47.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
4	genus_xny_a0.10			102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	28.205056265756422		0.9886076372263284					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample4.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								106.0	137.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.10			25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.201971725335053		0.9983734070048711					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample5.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								26.0	26.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.10			16	1	0	0.9411764705882353	1.0	0.9696969696969697	22.567247748724633		0.9127984937067353					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample6.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								16.0	17.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
7	genus_xny_a0.10			69	20	6	0.7752808988764045	0.92	0.8414634146341463	26.822853739047165		0.9878911280242217					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample7.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								75.0	89.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
9	genus_xny_a0.10			92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	30.047540245130005		0.9878310987055531					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample9.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								96.0	102.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
10	genus_xny_a0.10			63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.632075701359966		0.9888384770273978					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample10.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								69.0	69.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
11	genus_xny_a0.10			32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.360110996571844		0.9397180295578728					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample11.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								33.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
13	genus_xny_a0.10			37	3	3	0.925	0.925	0.925	54.14716652242334		0.9127125036150261					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample13.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								40.0	40.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
14	genus_xny_a0.10			27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.086856528100702		0.9989247091860585					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample14.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								28.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
15	genus_xny_a0.10			23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.432155621895403		0.9996573452105478					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample15.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								24.0	24.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
16	genus_xny_a0.10			10	0	0	1.0	1.0	1.0	6.7942902718552425		0.9998406355653865					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample16.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								10.0	10.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
17	genus_xny_a0.10			46	27	0	0.6301369863013698	1.0	0.773109243697479	25.76768388449257		0.9961889807586147					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample17.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								46.0	73.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
18	genus_xny_a0.10			26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	11.173811623041992		0.9952550751184853					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample18.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								27.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
19	genus_xny_a0.10			107	44	4	0.7086092715231788	0.963963963963964	0.816793893129771	36.42299459422544		0.9658840674815056					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample19.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								111.0	151.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
20	genus_xny_a0.10			76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.29883244935919		0.991007150365649					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample20.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								79.0	106.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
21	genus_xny_a0.10			33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	33.009851780876396		0.9679184766979231					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample21.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								34.0	41.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
22	genus_xny_a0.10			19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.603129501814063		0.9886334857522916					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample22.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								21.0	38.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
23	genus_xny_a0.10			31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.385909485399985		0.9845054776078016					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample23.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
24	genus_xny_a0.10			26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.483809723608815		0.9952428093307012					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample24.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								29.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
25	genus_xny_a0.10			46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	22.973087727312553		0.9865128988079732					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample25.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								49.0	77.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
28	genus_xny_a0.10			12	3	0	0.8	1.0	0.888888888888889	18.04493160973068		0.989869160632373					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_airskin_gtdb_source_abundance.sample28.genus_xny_a0.10.tsv									hmp_airskin_gtdb_source_abundance								12.0	15.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
0	genus_xny_a0.10			33	2	1	0.9428571428571428	0.9705882352941176	0.9565217391304348	14.97296731003113		0.9816374688551176					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_gastrooral_gtdb_source_abundance.sample0.genus_xny_a0.10.tsv									hmp_gastrooral_gtdb_source_abundance								34.0	35.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.10			45	7	2	0.8653846153846154	0.9574468085106383	0.9090909090909091	77.59041678396184		0.8125714154229112					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.10/hmp_gastrooral_gtdb_source_abundance.sample6.genus_xny_a0.10.tsv									hmp_gastrooral_gtdb_source_abundance								47.0	52.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.15	198.0	162.0	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	16.820047129698896	15.048793534128363	0.9914859249269565	0.991852380867395	162.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami2_toy_mouse_gut.sample5.genus_xny_a0.15.tsv	0.0	162.0	162.0	162.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
6	genus_xny_a0.15	201.0	158.0	154	4	47	0.9746835443037974	0.7661691542288557	0.8579387186629526	22.0656591079947	19.234193345185698	0.9734784618685516	0.974236844515327	158.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami2_toy_mouse_gut.sample6.genus_xny_a0.15.tsv	0.0	157.0	157.0	158.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
7	genus_xny_a0.15	68.0	64.0	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.907991616187399	5.818585475388969	0.9983295268448681	0.9983299352683587	64.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami2_toy_mouse_gut.sample7.genus_xny_a0.15.tsv	0.0	64.0	64.0	64.0	0.0	0.0	0.0	current_calls	cami2_toy_mouse_gut											
0	genus_xny_a0.15	93.0	96.0	80	16	13	0.8333333333333334	0.8602150537634409	0.8465608465608465	62.087681890381496	51.39949096472074	0.9172103030973404	0.9280647333676321	96.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami3_toy_human_gut_gtdb_source_readmap.sample0.genus_xny_a0.15.tsv	0.0	94.0	94.0	96.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	96.0	0.0	0.0	91045.0	18736.0	18736.0				
1	genus_xny_a0.15	104.0	101.0	88	13	16	0.8712871287128713	0.8461538461538461	0.8585365853658536	67.08661456201597	57.49453855248281	0.7221695953321873	0.7390184256318775	101.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami3_toy_human_gut_gtdb_source_readmap.sample1.genus_xny_a0.15.tsv	0.0	99.0	99.0	101.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	101.0	0.0	0.0	99413.0	20580.0	20580.0				
2	genus_xny_a0.15	99.0	116.0	83	33	16	0.7155172413793104	0.8383838383838383	0.772093023255814	42.97573842746542	32.70311774533886	0.9550034971480109	0.9651180339568185	116.0	off	False	/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/cami3_toy_human_gut_gtdb_source_readmap.sample2.genus_xny_a0.15.tsv	0.0	115.0	115.0	116.0	0.0	0.0	0.0	current_calls	cami3_toy_human_gut_gtdb_source_readmap	0.0	116.0	0.0	0.0	86694.0	18601.0	18601.0				
0	genus_xny_a0.15			29	7	4	0.8055555555555556	0.8787878787878788	0.8405797101449276	17.867923526840375		0.9915216083139533					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample0.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
1	genus_xny_a0.15			51	48	0	0.5151515151515151	1.0	0.6799999999999999	17.659508866850597		0.997543103578593					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample1.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								51.0	99.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
3	genus_xny_a0.15			45	2	2	0.9574468085106383	0.9574468085106383	0.9574468085106385	12.393619890398664		0.9970492222079289					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample3.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								47.0	47.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
4	genus_xny_a0.15			102	35	4	0.7445255474452555	0.9622641509433962	0.8395061728395061	27.944213937155084		0.9887071985849042					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample4.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								106.0	137.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
5	genus_xny_a0.15			25	1	1	0.9615384615384616	0.9615384615384616	0.9615384615384616	10.268035930075344		0.9983598296047252					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample5.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								26.0	26.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
6	genus_xny_a0.15			16	1	0	0.9411764705882353	1.0	0.9696969696969697	22.77355487267543		0.9119273203424284					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample6.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								16.0	17.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
7	genus_xny_a0.15			69	20	6	0.7752808988764045	0.92	0.8414634146341463	26.42958076494672		0.9880497623596243					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample7.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								75.0	89.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
9	genus_xny_a0.15			92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	29.317110544259567		0.988348052998276					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample9.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								96.0	102.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
10	genus_xny_a0.15			63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.587959656700093		0.9887704859864278					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample10.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								69.0	69.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
11	genus_xny_a0.15			32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.367292119538195		0.940054032191827					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample11.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								33.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
13	genus_xny_a0.15			37	3	3	0.925	0.925	0.925	53.846757761396766		0.9137726788961532					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample13.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								40.0	40.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
14	genus_xny_a0.15			27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.006498442705348		0.9989395427589769					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample14.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								28.0	32.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
15	genus_xny_a0.15			23	1	1	0.9583333333333334	0.9583333333333334	0.9583333333333334	8.353127073775566		0.9996643089121056					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample15.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								24.0	24.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
16	genus_xny_a0.15			10	0	0	1.0	1.0	1.0	6.73414065043599		0.9998431360240219					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample16.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								10.0	10.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
17	genus_xny_a0.15			46	27	0	0.6301369863013698	1.0	0.773109243697479	25.40108998199241		0.9962732619579714					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample17.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								46.0	73.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
18	genus_xny_a0.15			26	1	1	0.9629629629629629	0.9629629629629629	0.9629629629629629	11.138724714436147		0.9952982221701961					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample18.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								27.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
19	genus_xny_a0.15			107	44	4	0.7086092715231788	0.963963963963964	0.816793893129771	36.12045539552102		0.966747382131003					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample19.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								111.0	151.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
20	genus_xny_a0.15			76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.1089904209883		0.9912486376428382					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample20.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								79.0	106.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
21	genus_xny_a0.15			33	8	1	0.8048780487804879	0.9705882352941176	0.8800000000000001	32.29870368461615		0.9702325278015856					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample21.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								34.0	41.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
22	genus_xny_a0.15			19	19	2	0.5	0.9047619047619048	0.6440677966101696	20.580398832542183		0.9886521681433845					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample22.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								21.0	38.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
23	genus_xny_a0.15			31	5	2	0.8611111111111112	0.9393939393939394	0.8985507246376813	28.36924826854225		0.9845275496911151					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample23.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								33.0	36.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
24	genus_xny_a0.15			26	1	3	0.9629629629629629	0.896551724137931	0.9285714285714286	13.484513178343496		0.9953231965147633					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample24.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								29.0	27.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
25	genus_xny_a0.15			46	31	3	0.5974025974025974	0.9387755102040817	0.73015873015873	22.59214770056916		0.9873867778214828					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample25.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								49.0	77.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
28	genus_xny_a0.15			12	3	0	0.8	1.0	0.888888888888889	17.89108064804226		0.990249741762785					/tmp/minco_candidate_preset_genus_xny_alpha_sweep_20260629/genus_xny_a0.15/hmp_airskin_gtdb_source_abundance.sample28.genus_xny_a0.15.tsv									hmp_airskin_gtdb_source_abundance								12.0	15.0	0.0	integrated wrapper candidate-surface normalized-depth-alpha2 abundance policy
