sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
27	OTU_97.21242.1	GCA_000828015.1	0.169871628422	s__Corynebacterium glutamicum	exact_accession
27	OTU_97.31641.0	GCA_001460855.1	1.0	s__Actinobacillus lignieresii	exact_accession
27	OTU_97.44550.0	GCA_001592385.1	1.0	s__Streptococcus agalactiae	exact_accession
27	OTU_97.6417.0	GCA_000186385.1	1.0	s__Deinococcus_B maricopensis	exact_accession
27	OTU_97.28759.0	GCA_001023495.1	1.0	s__Streptococcus pyogenes	exact_accession
27	OTU_97.30815.0	GCA_000221625.1	0.0773512210808	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.30815.1	GCA_000022905.1	0.922648778919	s__Corynebacterium aurimucosum_F	exact_accession
27	OTU_97.21363.0	GCA_000007465.2	1.0	s__Streptococcus mutans	exact_accession
27	OTU_97.9469.0	GCA_000157355.2	1.0	s__Enterococcus_D casseliflavus	exact_accession
27	OTU_97.5212.0	GCA_001579865.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.3175.0	GCA_001638825.1	6.0	s__Deinococcus radiodurans	exact_accession
27	OTU_97.44292.0	GCA_000681515.1	1.0		unmapped
27	OTU_97.34967.0	GCA_000296595.1	1.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.1427.0	GCA_000742715.1	2.0	s__Corynebacterium glutamicum	exact_accession
27	OTU_97.39526.0	GCA_001640865.1	1.0	s__Phocaeicola dorei	exact_accession
27	OTU_97.35048.0	GCA_000007645.1	3.0	s__Staphylococcus epidermidis	exact_accession
27	OTU_97.42277.1	GCA_001867165.1	0.932247214732	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.42277.0	GCA_000968945.1	0.0677527852677	s__Corynebacterium ulcerans	exact_accession
27	OTU_97.10389.0	GCA_000732945.1	1.0	s__Corynebacterium atypicum	exact_accession
27	OTU_97.1057.0	GCA_001274895.1	1.0	s__Corynebacterium lactis	exact_accession
27	OTU_97.607.0	GCA_000252445.1	16.0	s__Deinococcus gobiensis	exact_accession
27	OTU_97.37745.0	GCA_001481755.1	4.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.973.0	GCA_000026185.1	1.0	s__Erwinia tasmaniensis	exact_accession
27	OTU_97.7220.0	GCA_000800295.1	1.0	s__Parvimonas micra	exact_accession
27	OTU_97.7697.0	GCA_001678905.1	1.0	s__Dermabacter vaginalis	exact_accession
27	OTU_97.42478.0	GCA_000815165.1	5.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.24231.0	GCA_001879625.1	3.0	s__Clostridium_F botulinum	exact_accession
27	OTU_97.588.0	GCA_000021865.1	4.0	s__Rhodobacter capsulatus_B	exact_accession
27	OTU_97.36310.0	GCA_001183725.1	0.0697792779737		unmapped
27	OTU_97.36310.1	GCA_001188875.1	0.930220722026	s__Staphylococcus coagulans	exact_accession
27	OTU_97.475.0	GCA_001183785.1	1.0	s__Bacillus_A cereus	exact_accession
27	OTU_97.44712.0	GCA_001922265.1	6.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.34821.0	GCA_000284535.1	5.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.35027.0	GCA_000253395.1	1.0	s__Streptococcus thermophilus	exact_accession
27	OTU_97.34392.0	GCA_000764045.2	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.34670.1	GCA_000009865.1	0.78956606241	s__Staphylococcus haemolyticus	exact_accession
27	OTU_97.34670.0	GCA_000383005.1	0.21043393759	s__Staphylococcus aureus	exact_accession
27	OTU_97.34908.0	GCA_900129335.1	1.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.2893.0	GCA_001953955.1	2.0	s__Prevotella intermedia	exact_accession
27	OTU_97.6366.0	GCA_001507665.1	1.0	s__Deinococcus actinosclerus	exact_accession
27	OTU_97.35920.0	GCA_000011525.1	2.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.40097.1	GCA_000012825.1	0.799747911718	s__Phocaeicola vulgatus	exact_accession
27	OTU_97.40097.0	GCA_000011065.1	0.200252088282	s__Bacteroides thetaiotaomicron	exact_accession
27	OTU_97.28993.0	GCA_001682215.1	0.241799816771	s__Bacteroides fragilis	exact_accession
27	OTU_97.28993.1	GCA_000009925.1	0.758200183229	s__Bacteroides fragilis	exact_accession
27	OTU_97.19038.1	GCA_000307045.1	0.894124760061	s__Listeria monocytogenes	exact_accession
27	OTU_97.151.0	GCA_000506785.2	6.0		unmapped
27	OTU_97.20616.0	GCA_001688845.1	1.0		unmapped
27	OTU_97.7044.0	GCA_000550785.1	1.0	s__Corynebacterium casei	exact_accession
27	OTU_97.8447.0	GCA_000190555.1	3.0	s__Deinococcus proteolyticus	exact_accession
27	OTU_97.2112.0	GCA_001644565.1	1.0	s__Deinococcus puniceus	exact_accession
27	OTU_97.3350.0	GCA_000952975.1	2.0	s__Peptoniphilus_E sp000952975	exact_accession
27	OTU_97.10465.1	GCA_000269925.1	0.950186028542	s__Lactococcus garvieae	exact_accession
27	OTU_97.10465.0	GCA_000479375.2	0.0498139714577		unmapped
27	OTU_97.11907.0	GCA_000008565.1	20.0	s__Deinococcus radiodurans	exact_accession
27	OTU_97.44775.0	GCA_000463505.1	1.0	s__Streptococcus whileyi	exact_accession
27	OTU_97.30850.1	GCA_000027185.1	0.264255639448	s__Streptococcus gallolyticus	exact_accession
27	OTU_97.30850.0	GCA_001026925.1	0.735744360552	s__Streptococcus agalactiae	exact_accession
27	OTU_97.37742.0	GCA_001611405.1	0.00165911235809	s__Staphylococcus aureus	exact_accession
27	OTU_97.12608.0	GCA_000020685.1	2.0	s__Deinococcus deserti	exact_accession
27	OTU_97.35982.0	GCA_000987865.1	0.286995729544	s__Corynebacterium glutamicum	exact_accession
27	OTU_97.35982.1	GCA_000255935.1	0.713004270456	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.45281.1	GCA_000404145.1	24.8721775047	s__Corynebacterium glutamicum	exact_accession
27	OTU_97.45281.0	GCA_000255155.1	0.12782249535	s__Corynebacterium diphtheriae	exact_accession
27	OTU_97.14024.0	GCA_001867085.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.42482.0	GCA_001019695.1	1.0	s__Streptococcus pyogenes	exact_accession
27	OTU_97.38699.0	GCA_001640905.1	11.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.13120.0	GCA_000021065.1	1.0	s__Buchnera aphidicola_I	exact_accession
27	OTU_97.2355.0	GCA_000190535.1	1.0	s__Odoribacter splanchnicus	exact_accession
27	OTU_97.3543.0	GCA_000789395.1	2.0	s__Clostridium nitritogenes	exact_accession
27	OTU_97.31374.1	GCA_000499805.2	0.684921757203	s__Corynebacterium ulcerans	exact_accession
27	OTU_97.31374.0	GCA_000242775.1	0.315078242797	s__Corynebacterium diphtheriae	exact_accession
27	OTU_97.36185.0	GCA_001902275.1	1.0	s__Corynebacterium diphtheriae	exact_accession
27	OTU_97.462.0	GCA_000018685.1	1.0	s__Lachnoclostridium phytofermentans	exact_accession
27	OTU_97.231.0	GCA_900088425.1	2.0	s__Lactococcus lactis	exact_accession
27	OTU_97.34557.0	GCA_001953235.1	1.0	s__Enterococcus_B faecium	exact_accession
27	OTU_97.37742.1	GCA_001717725.1	0.998340887642	s__Staphylococcus aureus	unique_assembly_core
27	OTU_97.10289.0	GCA_000233575.1	1.0	s__Streptococcus suis	exact_accession
27	OTU_97.34702.0	GCA_001867025.1	1.0	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.35712.0	GCA_001975005.1	8.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.25745.0	GCA_000218305.1	1.0	s__Listeria monocytogenes_D	exact_accession
27	OTU_97.34346.0	GCA_001051095.1	1.0	s__Streptococcus pyogenes	exact_accession
27	OTU_97.44239.1	GCA_000233735.1	17.8675865373	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.44239.0	GCA_001867065.1	1.13241346271	s__Corynebacterium pseudotuberculosis	exact_accession
27	OTU_97.34382.0	GCA_000332735.1	2.0	s__Staphylococcus warneri	exact_accession
27	OTU_97.42441.0	GCA_001559175.1	0.776556905526		unmapped
27	OTU_97.42441.1	GCA_900078265.1	0.223443094474	s__Streptococcus agalactiae	exact_accession
27	OTU_97.35057.0	GCA_001611385.1	2.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.45365.0	GCA_000019025.1	0.238620122376	s__Streptococcus pneumoniae	exact_accession
27	OTU_97.42098.0	GCA_001594205.1	2.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.40593.0	GCA_000027165.1	1.0	s__Streptococcus mitis_AR	exact_accession
27	OTU_97.1428.0	GCA_000968375.1	1.0	s__Clostridium_AM scatologenes	exact_accession
27	OTU_97.19038.0	GCA_001483405.1	0.105875239939	s__Listeria monocytogenes	exact_accession
27	OTU_97.353.0	GCA_000807375.1	0.504710425768	s__Lactococcus lactis	exact_accession
27	OTU_97.353.1	GCA_000236475.1	0.495289574232	s__Lactococcus cremoris	exact_accession
27	OTU_97.40239.1	GCA_000012045.1	0.220790593815	s__Staphylococcus aureus	exact_accession
27	OTU_97.40239.0	GCA_000709475.1	8.77920940618	s__Staphylococcus aureus	exact_accession
27	OTU_97.44112.0	GCA_000695875.1	1.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.33456.0	GCA_001007995.1	2.0	s__Deinococcus soli	exact_accession
27	OTU_97.499.0	GCA_001047275.1	1.0	s__Neisseria gonorrhoeae	exact_accession
27	OTU_97.21183.0	GCA_000092905.1	1.0	s__Kyrpidia tusciae	exact_accession
27	OTU_97.42528.0	GCA_000016805.1	2.0	s__Staphylococcus aureus	exact_accession
27	OTU_97.37770.0	GCA_000013485.1	1.0	s__Streptococcus pyogenes	exact_accession
