sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
1	OTU_97.1047.0	GCA_000827935.1	1.0	s__Clostridium botulinum_A	exact_accession
1	OTU_97.3498.0	GCA_001605685.1	2.0	s__Bordetella pertussis	exact_accession
1	OTU_97.12293.0	GCA_001704255.1	1.0	s__Bordetella pertussis	exact_accession
1	OTU_97.1428.0	GCA_001038625.1	1.0	s__Clostridium_AM carboxidivorans	exact_accession
1	OTU_97.240.0	GCA_000807175.1	3.0	s__Clostridium_I pasteurianum	exact_accession
1	OTU_97.365.0	GCA_001646605.1	1.0	s__Clostridium butyricum	exact_accession
1	OTU_97.23934.0	GCA_000317955.1	3.0	s__Bordetella pertussis	exact_accession
1	OTU_97.156.0	GCA_000067205.1	41.0	s__Bordetella_A petrii	exact_accession
1	OTU_97.25345.0	GCA_001879625.1	1.0	s__Clostridium_F botulinum	exact_accession
1	OTU_97.38031.0	GCA_000307125.1	1.0	s__Clostridium cagae	exact_accession
1	OTU_97.427.0	GCA_001688765.1	2.0		unmapped
1	OTU_97.577.0	GCA_000968375.1	5.0	s__Clostridium_AM scatologenes	exact_accession
1	OTU_97.2555.1	GCA_000484505.1	2.18028538923		unmapped
1	OTU_97.2555.0	GCA_000007625.1	0.81971461077	s__Clostridium_G tetani	exact_accession
1	OTU_97.2472.0	GCA_000145275.1	1.0	s__Clostridium_K cellulovorans	exact_accession
1	OTU_97.18909.1	GCA_000212975.1	8.96840701825	s__Bordetella pertussis	exact_accession
1	OTU_97.21797.1	GCA_000018685.1	1.8292832382	s__Lachnoclostridium phytofermentans	exact_accession
1	OTU_97.21797.0	GCA_000178835.2	0.1707167618	s__Cellulosilyticum lentocellum	exact_accession
1	OTU_97.1749.0	GCA_000270085.1	1.0	s__Erysipelothrix rhusiopathiae	exact_accession
1	OTU_97.4731.1	GCA_000341485.2	1.57723223697	s__Bordetella holmesii	exact_accession
1	OTU_97.4731.0	GCA_001605195.1	3.42276776303	s__Bordetella pertussis	exact_accession
1	OTU_97.18909.0	GCA_001831455.1	0.0315929817492	s__Bordetella pertussis	exact_accession
1	OTU_97.31256.0	GCA_001676705.1	1.0	s__Bordetella_C bronchialis	exact_accession
1	OTU_97.16829.0	GCA_001274835.1	1.0	s__Phocaeicola dorei	exact_accession
1	OTU_97.29.0	GCA_000010545.1	1.0	s__Burkholderia multivorans	exact_accession
1	OTU_97.18238.0	GCA_001051055.1	1.0	s__Achromobacter ruhlandii	exact_accession
1	OTU_97.1367.0	GCA_001307705.1	1.0	s__Bordetella pertussis	exact_accession
1	OTU_97.38148.1	GCA_001605275.1	2.35319674738	s__Bordetella pertussis	exact_accession
1	OTU_97.38148.0	GCA_001605235.1	0.646803252624	s__Bordetella pertussis	exact_accession
1	OTU_97.14172.0	GCA_000012825.1	2.0	s__Phocaeicola vulgatus	exact_accession
1	OTU_97.3473.0	GCA_001612475.1	1.0	s__Escherichia coli	exact_accession
1	OTU_97.3641.0	GCA_000017065.1	2.0	s__Clostridium_F botulinum	exact_accession
1	OTU_97.6109.0	GCA_000010385.1	0.985177302991	s__ECMA0423 sp047199055	exact_accession
1	OTU_97.6109.1	GCA_000499485.1	0.0148226970094	s__G047199095 sp047199095	exact_accession
1	OTU_97.680.1	GCA_000789355.1	1.05472912331	s__Clostridium cagae	exact_accession
1	OTU_97.680.0	GCA_001042715.1	16.9452708767	s__Andreesenella acetica	exact_accession
