sample	source_genome_id	source_accession	raw_abundance	gtdb_species	mapping_method
13	OTU_97.41608.1	GCA_000831485.1	0.878486899082	s__Streptococcus iniae	exact_accession
13	OTU_97.409.0	GCA_001641025.1	4.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.38047.0	GCA_001941945.1	1.0	s__Roseomonas sp001941945	exact_accession
13	OTU_97.20539.0	GCA_001548235.1	1.0	s__Rothia mucilaginosa_B	exact_accession
13	OTU_97.5420.0	GCA_000767645.1	5.0	s__Corynebacterium ulcerans	exact_accession
13	OTU_97.25225.0	GCA_000146265.3	1.0	s__Aggregatibacter actinomycetemcomitans	unique_assembly_core
13	OTU_97.24489.0	GCA_001697765.1	2.74674981318	s__Neisseria meningitidis	exact_accession
13	OTU_97.24489.1	GCA_000191445.1	18.2532501868	s__Neisseria meningitidis	exact_accession
13	OTU_97.36530.0	GCA_001515685.1	5.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.35920.0	GCA_000011525.1	40.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.1738.0	GCA_000730445.1	8.0	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.22402.0	GCA_000270465.1	1.0	s__Staphylococcus lugdunensis	exact_accession
13	OTU_97.34014.1	GCA_001717685.1	1.74348399129	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.34014.0	GCA_900092595.1	0.256516008711	s__Staphylococcus aureus	exact_accession
13	OTU_97.45246.0	GCA_000831165.1	4.0	s__Streptococcus hominis	exact_accession
13	OTU_97.12647.0	GCA_000196295.1	2.0	s__Neisseria lactamica	exact_accession
13	OTU_97.27090.0	GCA_001580495.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.37742.0	GCA_001611405.1	0.00165911235809	s__Staphylococcus aureus	exact_accession
13	OTU_97.34027.0	GCA_001558815.1	1.0		unmapped
13	OTU_97.34870.1	GCA_001278745.1	0.01628606971	s__Staphylococcus aureus	exact_accession
13	OTU_97.34870.0	GCA_000013465.1	0.98371393029	s__Staphylococcus aureus	exact_accession
13	OTU_97.34850.0	GCA_001922405.1	1.0	s__Staphylococcus condimenti	exact_accession
13	OTU_97.45281.1	GCA_000404145.1	46.7596937087	s__Corynebacterium glutamicum	exact_accession
13	OTU_97.45281.0	GCA_000255155.1	0.240306291258	s__Corynebacterium diphtheriae	exact_accession
13	OTU_97.38699.0	GCA_001640905.1	11.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.11735.0	GCA_001697805.1	2.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.15343.0	GCA_000011925.1	1.0	s__Staphylococcus epidermidis	exact_accession
13	OTU_97.34716.0	GCA_000772025.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.22248.0	GCA_001697505.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.12833.0	GCA_001698025.1	1.68954226033	s__Neisseria meningitidis	exact_accession
13	OTU_97.12833.1	GCA_001661115.1	0.310457739666	s__Neisseria gonorrhoeae	exact_accession
13	OTU_97.37742.1	GCA_001717725.1	0.998340887642	s__Staphylococcus aureus	unique_assembly_core
13	OTU_97.3011.0	GCA_000967345.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.38446.0	GCA_000007325.1	0.00577320739747	s__Fusobacterium nucleatum	exact_accession
13	OTU_97.38446.1	GCA_001296185.1	0.994226792603	s__Fusobacterium nucleatum	exact_accession
13	OTU_97.23938.0	GCA_000418365.1	152.0	s__Corynebacterium terpenotabidum	exact_accession
13	OTU_97.27153.0	GCA_000800415.1	10.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35712.0	GCA_001975005.1	46.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.17704.0	GCA_000695215.1	0.0316418636438	s__Staphylococcus aureus	exact_accession
13	OTU_97.17704.1	GCA_001611325.1	0.968358136356	s__Staphylococcus aureus	exact_accession
13	OTU_97.36233.0	GCA_000010445.1	10.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.28687.0	GCA_001697325.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.44239.1	GCA_000233735.1	0.940399291437	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.44239.0	GCA_001867065.1	0.0596007085635	s__Corynebacterium pseudotuberculosis	exact_accession
13	OTU_97.6602.0	GCA_001697405.1	6.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.34382.0	GCA_000332735.1	27.0	s__Staphylococcus warneri	exact_accession
13	OTU_97.5263.0	GCA_000009465.1	0.0106179268658	s__Neisseria meningitidis	exact_accession
13	OTU_97.5263.1	GCA_001697705.1	0.989382073134	s__Neisseria meningitidis	exact_accession
13	OTU_97.42331.0	GCA_001697205.1	1.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35057.0	GCA_001611385.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.45365.0	GCA_000019025.1	0.0795400407919	s__Streptococcus pneumoniae	exact_accession
13	OTU_97.42098.0	GCA_001594205.1	6.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.37290.0	GCA_001683315.1	5.0	s__Staphylococcus equorum	exact_accession
13	OTU_97.7686.1	GCA_001697165.1	3.05503378483	s__Neisseria meningitidis	exact_accession
13	OTU_97.7686.0	GCA_001029815.1	1.94496621517	s__Neisseria meningitidis	exact_accession
13	OTU_97.353.0	GCA_000807375.1	0.504710425768	s__Lactococcus lactis	exact_accession
13	OTU_97.353.1	GCA_000236475.1	0.495289574232	s__Lactococcus cremoris	exact_accession
13	OTU_97.44112.0	GCA_000695875.1	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.13934.0	GCA_000025145.2	1.0	s__Staphylococcus aureus	exact_accession
13	OTU_97.7442.1	GCA_000418345.1	0.99012264104	s__Staphylococcus aureus	exact_accession
13	OTU_97.7442.0	GCA_001442815.1	0.0098773589604		unmapped
13	OTU_97.13161.0	GCA_000008805.1	4.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.29856.0	GCA_000026965.1	10.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.9660.0	GCA_001029835.1	7.0	s__Neisseria meningitidis	exact_accession
13	OTU_97.35249.0	GCA_001515765.1	3.50510580064	s__Staphylococcus aureus	exact_accession
13	OTU_97.35249.1	GCA_900096745.1	0.49489419936	s__Staphylococcus aureus	exact_accession
